timestamp,cpu_percent,memory_percent,memory_used_gb,memory_total_gb,disk_usage_percent,disk_read_mb,disk_write_mb,network_sent_mb,network_recv_mb,process_count,boot_time
2025-08-22T00:26:29.235632,95.6,93.1,7.162059783935547,7.6896820068359375,48.86958907006684,22.337977193035737,0.17328614984519713,0.004478506235425319,0.0003454956881770567,328,2025-08-21T01:50:24.940480
2025-08-22T00:26:35.189330,90.8,93.5,7.1877899169921875,7.6896820068359375,48.86958994790148,68.66617762936657,0.7189579673171935,0.000135152338484236,0.0001438718441928964,325,2025-08-21T01:50:24.940480
2025-08-22T00:26:38.463749,96.4,95.2,7.317607879638672,7.6896820068359375,48.86959082573612,91.59634545822512,3.262230613909871,0.0011712664597972905,0.019086085970595714,325,2025-08-21T01:50:24.940480
